体が 特殊な 液体に 包まれているので どんな きびしい 状況でも 平気なのだ。,ユニラン
テレパシーで 意思を 送りあう。 強いショックを 受けると 体を 包む 液体が 漏れ出す。,ユニラン
特殊な 液体に 体を 包んでいるので 宇宙でも 生きられるとも いわれている。,ユニラン
分裂した 2つの 脳みそで 同じことを 考えると だせる サイコパワーは 最高と なる。,ダブラン
2つに 分裂した 脳みそが 同じことを 考えたとき 最大パワーが 発揮される。,ダブラン
2つの 脳みその 意見が 一致したときの 念力は 周囲1キロに およぶと いう。,ダブラン
分裂した 2つの 脳みその 考えは ほぼ 一致せず まるで 行動が 読めない。,ダブラン
2つに 分裂した 脳みそを 持っているため いきなり 違う 行動を とることが あるのだ。,ダブラン
岩を 握りつぶす 握力の 腕を 操り 戦う。 高い 知能を 持つ ポケモン。,ランクルス
超能力を 使うよりも 自慢の 腕を ぶん回して 殴り倒すのを 好んでいる。,ランクルス
発揮した サイコパワーを 使い 特殊な 液体で つくられた 腕を 操り 岩を 砕く。,ランクルス
敵に 襲われると 全身の 羽毛から 水しぶきを 出す。水煙に 紛れて 逃げるのだ。,コアルヒー
飛ぶよりも 泳ぐのが 得意で 水中に 潜っては 大好きな 水ゴケを うれしそうに 食べる。,コアルヒー
潜水が 得意な とりポケモン。好物の みずゴケを 食べるため 水中を 泳ぎまわる。,コアルヒー
優雅な みかけに よらず 翼で 力強く 羽ばたき 数千キロ 飛び続けられる。,スワンナ
クチバシの 攻撃は 強烈。長い 首を しならせて 連続して 突きを 繰り出す。,スワンナ
マイナス 50度の 冷気を 吐く。 暖かい 場所に いると ちょっとずつ 小さくなって いく。,バニプッチ
氷柱から 生まれたと いわれる。マイナス50度の 冷気を 吐いて あたりを 凍らせ 棲みやすくする。,バニプッチ
氷柱から 生まれたポケモン。 冷たい 息で 雪の 結晶を つくって 雪を 降らせる。,バニプッチ
抱きしめると ひんやり 心地よい。 暑い 地方では 一家に 1匹と 重宝される ポケモンだ。,バニプッチ
朝日を 浴びた 氷柱から 生まれたと されている ポケモン。マイナス50度の 息を 吐く。,バニプッチ
暑い 日には 身体が 溶ける。 凍らせれば 元に 戻るけど 身体の 形は 少し 歪む。,バニリッチ
氷河期を 生き抜いた とても たくましい ポケモン。 こと 暑い 地方では 抜群の 人気。,バニリッチ
辺りの 空気を 冷やして 氷の 粒を 発生 させて 敵の 体を 凍りつかせる。,バニリッチ
氷河期から 存在 している。 氷の 粒を 操って 敵を 凍らせたあと 頭突きで 砕く。,バニリッチ
きれいな 水を 飲んで 氷の 体を 大きくする。 天気の 良い 日は あまり 見かけない。,バニリッチ
片方の 頭を 失っても 特に 問題なく 生きられる。身体の 中に 雪雲を つくる。,バイバニラ
朝日で 溶けかけた 2匹の バニリッチが くっつき 寒い晩に 再び 凍ったとき 生まれる。,バイバニラ
水を 大量に 飲み込んで 体内で 雪雲を 作る。猛吹雪で 敵を 苦しめる。,バイバニラ
2つの頭 それぞれに 脳があり 両者の 意見が 一致すると 猛吹雪を 吐いて 敵を 襲う。,バイバニラ
怒りが 頂点に 達すると 吹雪を 噴き出して 敵も 味方も 氷漬けに する。,バイバニラ
季節の 変わり目に なると 体毛と においが 変化する。季節を 告げる ポケモン。,シキジカ
体毛が 野山の 草と 同じ 色と 香りに 変わる。敵意を 感じると 草むらに 隠れる。,シキジカ
季節が 変わったとき だけでなく 気温や 湿度に よっても 体の色は 少し 変化する。,シキジカ
季節によって ツノに 生える 草花が 変わる。立派な ツノの 持ち主が 群れを 率いている。,メブキジカ
甘い 木の実が 大好物。 頬袋に エサを 溜めすぎ うまく 飛べないときも ある。,エモンガ
森の 木の上で 暮らす。マントのような 膜の 内側を 放電 させながら 滑空する。,エモンガ
電気を 蓄え 空を 飛ぶ。 雷が とどろく 真夜中には 空を 埋め尽くすほど いることも。,エモンガ
電気を まき散らしながら 飛ぶので とりポケモンたちが 近付かない。 おかげで エサを ひとりじめできる。,エモンガ
ほほの 電気袋で 作った 電気を 膜の 内側に ためて 滑空 しながら 電気を 放つ。,エモンガ
チョボマキを 襲っているときに 電気エネルギーを 浴びると なぜだか 進化 してしまうのだ。,カブルモ
危険を 感じると 口から 酸性の 液体を 飛ばして 敵を 撃退する。チョボマキを ねらう ポケモン。,カブルモ
電気エネルギーに 反応する 不思議な 体質。 チョボマキと ともに いると 進化する。,カブルモ
チョボマキと 一緒に いるときに 電気的な 刺激を 受けると 進化する 不思議な ポケモンだ。,カブルモ
口から 吐き出す 液体で チョボマキの 殻を 溶かす。 中身 だけを いただくのだ。,カブルモ
高速で 飛び回り 鋭い やりで 相手を 突く。不利な 相手にも 勇敢に 立ち向かう。,シュバルゴ
チョボマキから 奪った 殻で 体を 覆い ガードしながら 2本の ヤリで 突いてくる。,シュバルゴ
チョボマキの 殻を 身につけて 進化した ポケモン。鋼鉄の よろいが 全身を ガードする。,シュバルゴ
チョボマキの 殻を 奪って 完全武装。 ガラル地方では 非常に 人気が 高い。,シュバルゴ
槍を 構え 敵へ 突撃。 ネギガナイトとの 決闘を 描いた 絵画が 有名。,シュバルゴ
両手から 吹き出す 胞子は 猛毒だが よく 乾かせば お腹の 薬に なると いう。,タマゲタケ
モンスターボールに なぜか 似ている ポケモン。捕まえようとした 敵に 毒胞子を 吹きかけて 撃退。,タマゲタケ
モンスターボールに 似た 模様で 誘い 毒胞子を 吹きかける。なぜ 似ているかは ナゾである。,タマゲタケ
モンスターボール そっくりの 模様で ポケモンを 誘いこみ 毒の胞子を 吹きかけてくる。,タマゲタケ
モンスターボールに よく 似た 模様の 意味や 理由は いまだに だれも わからない。,タマゲタケ
モンスターボールの カサを 見せつけ 獲物を 誘き寄せようとするが だまされる ポケモンは 少ない。,モロバレル
ふだんは あんまり 動かない。 落ちている モンスターボールの そばで ただじっと している。,モロバレル
両手の かさを 動かし 獲物を 誘う ダンスを 踊る。じめじめした 場所を 好む。,モロバレル
両腕の モンスターボールに 似た カサを ゆらゆらと 動かして 獲物を 誘う ダンスを 踊る。,モロバレル
毒の 胞子を 噴きつける。 はやく 洗い流さないと そこに キノコが 生えてくるぞ。,モロバレル
海底に 沈んだ 古代都市の 住民が ポケモンに なったと いう 言い伝えが 残されている。,プルリル
ベールの ような 手足を 巻きつけ しびれさせると 8000メートルの 深海に 連れこんで 殺すのだ。,プルリル
獲物を 毒で しびれさせて 8000メートルの 深海に あるという 住処に 連れていく。,プルリル
敵を 痺れさせ 溺れさせるため ベールの ような 手足には 目には 見えない 毒針が たくさん。,プルリル
ベールのような 手足を 巻きつけ 泳いでいる 獲物を 深海に 引きずりこんでしまう。,プルリル
体に 吸い込んだ 海水を 勢いよく 吹き出して 前進する。生命エネルギーが 大好物。,ブルンゲル
漁師が 恐れる 存在。 海に 引きずりこみ 命を 奪うと ウワサ されている。,ブルンゲル
満月に なると 群れを 引き連れ 海面に 姿を 見せる。 獲物が 来るのを 待っているのだ。,ブルンゲル
体の ほとんどが 海水と 同じ 成分で できている。 沈没船を 根城にする。,ブルンゲル
豪華客船や タンカーの 周りに つきまとい 獲物を 引きずりこもうと 狙っている。,ブルンゲル
傷ついたり 弱った ポケモンを ヒレで 優しく 抱えながら 特殊な 粘膜で 治すのだ。,ママンボウ
傷ついた ポケモンを 抱きしめ 特殊な 粘液で 傷を ふさぐ。 その理由は 不明。,ママンボウ
弱った ポケモンを 助けるのは それを 狙う ポケモンに 自分も 襲われるから らしい。,ママンボウ
大海原を 漂って 暮らす。傷ついた ポケモンを 見つけると 抱きかかえて 岸まで 運ぶ。,ママンボウ
体の 大きな ポケモンに とりついて 静電気を 吸い取り 蓄電袋に 電気を ためる。,バチュル
ポケモンの 体に くっついて 静電気を 吸い取る。 自分では 電気を つくることが できない。,バチュル
自分では 電気を つくれないので 他の 大きな ポケモンに とりつき 静電気を 吸いとる。,バチュル
ほかの ポケモンに とりついて 静電気を 吸い取る。 ワンパチの お尻に よく くっついている。,バチュル
飛ぶのが ヘタな ヒナを 狙い 鳥ポケモンの 巣の 近くに 電気の 糸で 罠を 張るぞ。,デンチュラ
敵に 襲われると 電気を 帯びた 糸を たくさん 吐き出して 電気の バリアを 作る。,デンチュラ
電気を 帯びた 糸で ワナを 仕掛ける。感電して 動けない 獲物を ゆっくりと いただくのだ。,デンチュラ
電気を 帯びた 糸で つくる バリアは 相手を しびれさせるので 守るだけでなく 武器にもなる。,デンチュラ
電気を 帯びた お腹の 毛を 飛ばして 攻撃。 毛が 刺さると 三日三晩 全身が 痺れる。,デンチュラ
洞穴の 天井に 突きささり 岩の 鉄分を 吸いとる。危険がせまると トゲを 撃ち出す。,テッシード
苔むした 洞窟を 好む。 苔が 含む 酵素が 棘を 大きく 丈夫に 育むのだ。,テッシード
洞穴の 壁に トゲを 突き刺し はりつく。岩に 含まれる 鉱物を 吸収する。,テッシード
危険を 察知すると トゲを いっせいに 発射して 反撃。その すきに 転がって 逃げる。,テッシード
棘を 飛ばして 身を 守る。 狙った 方向に 飛ばすには たくさんの 訓練が 必要。,テッシード
3本の 触手を たたきつけ さらに トゲを 飛ばして 相手を 跡形残らず 粉砕する。,ナットレイ
トゲで 岩盤に キズを つけると 触手の 先端を あてて 栄養を 吸収する。,ナットレイ
洞穴の 天井に はりつき 下を 通る 獲物に 向かって 鉄の トゲを 打ちこみ 襲う。,ナットレイ
3本の トゲつき 触手を 振り回して 戦う。 鋼の トゲは たたきつけると 大岩を 粉砕する 破壊力だ。,ナットレイ
鋼より 硬い 棘を もつ。 触手の 棘を 突き刺し 岩壁を 這って 移動する。,ナットレイ
2つの 体が かみ合い 回転することで 生きるための エネルギーを 作り出している。,ギアル
必ず 決まった 組み合わせの 2つの 体を 回転 させて エネルギーを 生みだしている。,ギアル
2つの 体は 双子よりも 近い。 べつの 体同士だと いまいち うまく 噛み合わない。,ギアル
2つの 体は 組み合わせが 決まっている。別の 体とは かみ合わずに 離れてしまう。,ギアル
ちびギアと でかギアに わかれた。攻撃のため 飛ばした ちびギアが 戻ってこないと 死んでしまう。,ギギアル
本気の ときは でかギアの 外の 歯車と ちびギアが 合致。 回転速度が 飛躍 するのだ。,ギギアル
工業技術の シンボルとして 多くの ガラルの 会社で 企業ロゴに 採用 される。,ギギアル
回転方向を 変える ことで 仲間に 気持ちを 伝えている。怒るほど 回転が 速くなる。,ギギアル
ちびギアを 高速回転させて 弾き飛ばす 攻撃を 繰り出す。ちびギアが 戻れないと 危険。,ギギアル
赤い コアの ついた ギアを 高速回転させて エネルギーを 急速チャージ するのだ。,ギギギアル
3つの ギアを 高速回転。 新たに 増えた 棘の ついた ギアは 生き物では ないのだ。,ギギギアル
ちびギアを 高速回転 させ あかいコアに ためた エネルギーを ちびギアに こめて 一気に放つ。,ギギギアル
赤い コアは エネルギータンクの 役割。チャージした エネルギーを トゲから 周囲に 撃ち出す。,ギギギアル
棘の 先から 強い 電撃を 発射。 赤いコアに たくさんの エネルギーを 蓄えている。,ギギギアル
群れで 行動する ポケモン。電気を 作る 器官を 持ち ピンチになると 発電する。,シビシラス
食欲 旺盛な ポケモン。獲物を 見つけると 襲いかかり 電気で しびれさせてから 食べる。,シビビール
相手に 巻きつき まるい はん点から 電気を 流して しびれたところを まるかじりする。,シビビール
丸い 模様が 発電 器官。相手に 巻きついてから 模様を 押しつけて 電気を 流すのだ。,シビビール
吸盤に なっている 口で はりついて キバを 刺しこみ 強力な 電気を 流す。,シビルドン
腕の 力で 海から はい出し 水辺の 獲物に 襲いかかる。一瞬で 海へ 引きずり込む。,シビルドン
吸盤の 口で 獲物に 吸いつき 食いこませた キバから 電気を 流して 感電させる。,シビルドン
50年 ほど 前に みつかった ポケモン。 大きく 発達した 脳で サイコパワーを 操るぞ。,リグレー
およそ 50年前 地上に 落ちた UFOから 現れたと いわれる 謎の 多い ポケモン。,リグレー
強力な サイコパワーを 操る。サイコパワーで 相手の 脳みそを 締めつけて 頭痛を 起こさせる。,リグレー
50年前に 砂漠の 彼方から 突然 やってきた。 その 時まで 誰も 見たことが ない ポケモン。,リグレー
50年前 UFOが 墜落したと うわさされる 砂漠から やってきたと いわれる。,リグレー
指先を 点滅 させて 会話するらしいが その パターンは まだ 解読 できていない。,オーベム
強い サイコパワーを 持っている。 3色に 光る 指で 相手を 操り 記憶を 書き換えてしまう。,オーベム
サイコパワーで 相手の 記憶を 書き換えてしまう。 あなたも 既に 書き換えられているかも しれない。,オーベム
サイコパワーで 相手の 脳みそを 操り 記憶する 映像を 違う ものに 書き換えてしまう。,オーベム
相手の 記憶を 操作する。3色の 指を 点滅させて 仲間と 会話している らしい。,オーベム
吸い取る 命が 若ければ 若いほど 頭の 炎は 大きく 妖しく 燃え上がる。,ヒトモシ
普段 炎は 消えているが 人や ポケモンの 生命力を 吸いとると 炎は きらめく。,ヒトモシ
明かりを 灯して 道案内を するように 見せかけながら 生命力を 吸い取っている。,ヒトモシ
炎で 熱せられた 体は ほんのり 温かい。 迷子の 手を 引き 霊界へと 誘う。,ヒトモシ
魂を 吸いとり 火を灯す。人が 死ぬのを 待つため 病院を うろつくようになった。,ランプラー
臨終の 際に 現れて 魂が 肉体を 離れると すかさず 吸い取ってしまうのだ。,ランプラー
ランプの ふりをして 町中に 潜む。 死期が 近い 人を 見つけると そっと 後を つける。,ランプラー
誰かが 死ぬ 直前に 現れる ことから 死神の使い として 恐れられている。,ランプラー
不吉な ポケモンと 怖がられる。死者の 魂を 求めて 街中を フラフラと さまよう。,ランプラー
怪しげな 炎で 燃やされた 魂は 行き場を なくし この 世を 永遠に さまよう。,シャンデラ
魂を 吸い取って 燃やす。腕の 炎を 揺らして 相手を 催眠状態に する。,シャンデラ
古びた 洋館に 棲みつく。 腕の 炎を 妖しく 揺らし 相手を 催眠に かけるぞ。,シャンデラ
大きな キバを 打ちつけ 仲間と じゃれあう。 キバは 折れても すぐ 生えてくるから へっちゃらだ。,キバゴ
キバで 樹木に 傷を つけて 縄張りの 目印にする。キバは 折れても すぐに 生える。,キバゴ
大きな キバは まだ もろく 折れたりするが 生え変わるごとに 硬く 丈夫に なっていく。,キバゴ
木の実を キバで 砕いて 食べる。何回も 生え変わることで 強く 鋭い キバに なる。,キバゴ
地面に つくった 巣穴に 棲む。 硬い 木の実を キバで 砕いて 仲間と 力を 比べあう。,キバゴ
キバは 折れると 二度と 生えない。 戦いが 終わると 河原の 岩で 丁寧に 研ぐ。,オノンド
鎧の ように 硬い 皮膚。 体当たりと 同時に キバを 突き刺す 戦法が 得意 だぞ。,オノンド
折れた キバは 生え変わらないので 戦いが 終わると 河原の 岩で キバを 丹念に 磨く。,オノンド
キバは 二度と 生え変わらないので 戦い終わると 川原の 岩を 使って 丹念に 磨きあげる。,オノンド
キバの 破壊力は 抜群。太く硬い 鋼鉄の 柱も いとも 簡単に 切りさけるのだ。,オノノクス
頑丈な 大キバが 自慢。 強度を 保つため 土を 舐めて ミネラルを 補給する。,オノノクス
温厚な 性質だが 怒ると 怖い。 鉄骨をも 切り裂く 自慢の キバを おみまい するぞ。,オノノクス
優しい 性格だが 縄張りを 荒らす 者には 容赦しない。 鉄を 切る キバで 挑みかかる。,オノノクス
鉄骨を 切りつけても 刃こぼれしない 頑丈な キバを 持つ。硬い よろいに おおわれている。,オノノクス
鼻水は 健康の バロメータ。調子が いいと 粘り強くなり 氷の 技の 威力も 増す。,クマシュン
いつも 鼻水を 垂らしている。鼻水を すすって 技を 出す。鼻水が 技の 素 なのだ。,クマシュン
体調が いいと 鼻水の 粘り気が 増す。 嫌な 相手に 鼻水を ぺとりと なすりつける。,クマシュン
技を 出す前に 鼻を すする。 鼻水に 含まれる 強い 冷気が 氷の 技の もとだ。,クマシュン
具合が 悪くなると 鼻水が 水っぽくなり こおり技の 威力が 落ちてしまうのだ。,クマシュン
冷たい 海を 元気に 泳ぐ。 疲れたときは 吐息で 海水を 凍らせて その上で 休むぞ。,ツンベアー
吐く 息を 自在に 凍らせる。泳ぎが 得意で 北の 海を 泳ぎまわり 獲物を 捕まえる。,ツンベアー
吐く 息を 凍らせて 氷の キバや ツメを 作り 戦う。北の 寒い 土地で 暮らす。,ツンベアー
吐息を 凍らせ つくった キバは 鋼より 硬い。 寒い 海を エサを 探して 泳ぎまわる。,ツンベアー
北の 冷たい 海を 好む。口から 吐きだした 息を凍らせ 海の上に 道をつくり 歩く。,ツンベアー
暑くなると 水蒸気に 変わる。 夏場に 姿を 見ることは ほとんどない。,フリージオ
氷で 作った 鎖を 操って 出会った ものを 凍らせ どこかへ 連れ去る。,フリージオ
雪雲の 中で 生まれた。氷の 結晶で できた 鎖で 獲物を 捕まえる。,フリージオ
体温が 上がると 水蒸気に なって 姿を 消す。体温が 下がると 元の 氷に 戻る。,フリージオ
氷の 結晶で できた 鎖を使い 獲物を 絡め取り マイナス100度に 凍らせる。,フリージオ
敵に 襲われると 殻の 蓋を がっちり 閉めて 身を 守る。 ただし カブルモには 開けられる。,チョボマキ
敵に 襲われると 殻の ふたを 閉じて 防御。ふたの すきまから ベトベトした 毒液を 飛ばす。,チョボマキ
電気 エネルギーに 反応する 不思議な 体質。 カブルモと ともに いると なぜか 進化する。,チョボマキ
カブルモと ともに 電気的な エネルギーを 浴びると 進化する。理由は 解明されていない。,チョボマキ
カブルモと 一緒に いるときに 電気的な 刺激を 受けると お互いの 体が 進化する。,チョボマキ
殻を 脱ぎ捨て 身軽に なった。 帯状の 粘膜を 体に 巻きつけ 乾燥を 防ぐ。,アギルダー
体の 黄色い 模様から 強い 電気を 放つとき なぜか すこし 微笑んでいる。,マッギョ
海辺の 泥に 埋まって 獲物を 待ち構える。獲物が 触ったとき 電気を 出して しびれさせるのだ。,マッギョ
相手が しびれてくれないときは 予想外の すばやさで 体を くねらせ 飛び跳ね 逃げるのだ。,マッギョ
鉄分 たっぷりの 泥の 中で 生息していたため 頑丈な 鋼の 体に 変化した。,マッギョ
干潟が すみか。 泥に 棲む 細菌に よって 電気を つくる 器官が 発達した。,マッギョ
山奥に こもり 群れの 仲間と 修行に 励む。 群れによって キックや チョップの型が 違う。,コジョフー
流れるような 連続 攻撃を 繰り出して 敵を 圧倒する。鋭い ツメで 敵を 切り裂く。,コジョフー
小さくても 気性は 荒い。 油断して 近づく 相手には 華麗な 連打を おみまいする。,コジョフー
朝に ゆっくりとした 動きで いろんな ポーズを とる 群れの 姿を 見ることが できるよ。,コジョフー
技を繰り出す スピードが 自慢。たとえ パワーは 低くても 手数の 多さで カバーする。,コジョフー
腕の 長い 体毛を 敵に たたきつけて 戦う。ムチのように 敵を 痛めつける。,コジョンド
腕の 体毛を ムチのように あつかう。両腕の 攻撃は 目にも 止まらぬ 速さ。,コジョンド
奇妙な声で 吠えたら 危険。 目にも止まらぬ キックや チョップの 連続攻撃が 始まるぞ。,コジョンド
真の 強敵と 会うと 身軽に なるため 両手の 毛を 噛み千切り 捨ててしまう。,コジョンド
両手の 体毛を ムチのように 使いこなし 連続攻撃を はじめると だれにも 止められない。,コジョンド
ディグダや ダグトリオが 掘った トンネルに 侵入。 獲物が 通るのを 静かに 待っている。,クリムガン
あなぐらに 棲む。 体が 冷えると 動けなくなるので 日光浴は 欠かさない。,クリムガン
赤い 顔の 皮膚は 岩よりも 硬い。 狭い 洞窟の 中で 敵に 向かって 顔から 突撃。,クリムガン
狭い 洞穴を 走り回り 獲物を 鋭い ツメで 捕獲。 顔の 皮膚は 岩より 硬い。,クリムガン
ドリュウズや イワークが 掘った 狭い トンネルを 走りまわって するどいツメで 獲物を 捕らえる。,クリムガン
粘土から 生み出された 古代の ポケモン。 なぜか 大岩を 並べ続ける ものも いる。,ゴビット
粘土から つくられた ポケモン。 何千年も 前の 主の 命令を 今も 守っている。,ゴビット
古代人が しもべに するため 粘土を こねて こしらえたらしいが エネルギー源は 不明だ。,ゴビット
謎の エネルギーに よって 活動。 古代から 動き続けているので そろそろ パワーが 尽きるとも。,ゴビット
古代の 科学力に よって 粘土から つくられた ポケモン。数千年 動き続ける。,ゴビット
ポケモンや 人を 守るために 古代人に よって 生みだされた。なぞの エネルギーで 活動する。,ゴルーグ
胸の 封印が 解けてしまうと 見境なく 暴れまわって 街を がれきの 山に 変える。,ゴルーグ
体内に エネルギーを 生み出す 永久機関が あると いうが 未だに 解明は されていない。,ゴルーグ
マッハの スピードで 空を 飛ぶ。胸の 封印を はがすと エネルギーが 暴走してしまう。,ゴルーグ
キリキザンの 命令で 戦う。獲物に しがみつき 刃を 食い込ませて 痛めつけるのだ。,コマタナ
自分が 傷ついても 気にせず 集団で 全身の 刃物を 食いこませ 相手を 攻撃する。,コマタナ
全身が 刃物の ポケモン。戦いで 刃こぼれすると 河原の 石で 刃を とぐ。,コマタナ
キリキザンを ボスとした 群れを つくる。 群れを 率いる ことを 夢見て 日々 鍛錬を 積む。,コマタナ
鋭い 刃を 操り 敵を 追い詰める。 河原の 石で 体の 刃を 手入れする。,コマタナ
刃を 研ぐ 石が ある 場所を めぐって オノンドと 激しい 争いを 繰りひろげる。,キリキザン
大勢の コマタナを 従える。 手下たちが 裏切らない よう 常に 目を 光らせている。,キリキザン
コマタナの 群れを 率いている。ボスの 座を 奪い合い 戦う。敗れると 群れを 追い出される。,キリキザン
コマタナの 群れを 率いている。 相手に 止めを 刺すときも 一切 表情を 変えない。,キリキザン
数匹の コマタナを 戦わせ 傷つき 動けなくなった 獲物を 真っ二つにする 怖い ポケモン。,キリキザン
見境なく 突進して 頭突きを 食らわせる。走っている 列車を 脱線させる 破壊力。,バッフロン
激しい 頭突きを 食らわせても ふさふさの 体毛が ダメージを 吸収して くれるのだ。,バッフロン
頭突きだけで 車を 潰す。 頭の 毛が 大きいほど 群れでの 地位が 上がるのだ。,バッフロン
見境なく 突進 しており かれらの テリトリーに はいると 列車でも 吹き飛ばされてしまう。,バッフロン
尖ったツメを 獲物に 突き立て ついばんでいる。 木の実も 食べるが 基本的に 肉食の ポケモン。,ワシボン
強い 相手にも 見境なく 戦いを 挑む。戦いを 繰り返す ことで 強くなるのだ。,ワシボン
生まれながらの 戦士と 呼ばれる。 生まれて すぐに 親に 挑み 認めてもらわなければ いけない。,ワシボン
脚力で 木の実を 砕く。どんなに 強い 相手でも 勇敢に 立ち向かう 習性。,ワシボン
見境なく 勝負を 挑む。 倒れるたびに 傷つくたびに 強く たくましく 育っていく。,ワシボン
仲間の ためなら どれだけ 傷つこうとも 戦いを やめない 勇敢な 大空の 戦士。,ウォーグル
仲間のため 危険を かえりみず 戦う。自動車を つかんだまま 大空を 舞う ことが できる。,ウォーグル
死さえ 恐れぬ 勇敢な 気質。 太古の アローラの 人々は 空の勇者と 呼び 尊敬した。,ウォーグル
血の気が 多く 荒っぽいので ガラルの 運び屋の 座は アーマーガアに 奪われた。,ウォーグル
勇猛勇敢な 大空の 戦士。体の 傷が 多いほど 仲間から 尊敬されるという。,ウォーグル
食べ盛りの 育ち盛り。 身体の 成長に あわせて ガイコツを 何度も 履き替えるよ。,バルチャイ
翼は 小さく まだ 飛べない。バルジーナが 集めてきた ガイコツで お尻を 守っている。,バルチャイ
まだまだ 遊び盛り。 羽が 未熟で 飛べないので ぴょんぴょん 跳ね回っているよ。,バルチャイ
骸骨を はき お尻を ガード。 はき心地の いい 骸骨を めぐり 仲間同士で 小競り合う。,バルチャイ
翼が 小さいため 飛べない。進化の ときが 近づくと 自分から ガイコツを 脱ぎ捨てる。,バルチャイ
空から 地上を 観察して 弱った 獲物に 襲いかかる。骨で 着飾る 習性。,バルジーナ
大空を 旋回 しながら 弱った ポケモンを 狙っている。 大好物は カラカラ。,バルジーナ
大空で 円を描きつつ 飛び 獲物を みつけると 襲いかかって 巣まで 軽々と 運んでいく。,バルジーナ
バルチャイの ために いつも エサを 探している。 弱った ポケモンを 見つけ次第 巣まで 連れ去るぞ。,バルジーナ
拾った 骨で 身を 飾る。 まとう 骨の 形には 流行が あるらしい。,バルジーナ
しっぽの 穴から 空気を 取りこみ 炎を 燃やす。 穴を 塞がれると 具合が 悪くなる。,クイタラン
尻尾から 取りこんだ 空気を 炎に変えて ベロのように 使い アイアントを 溶かして 食べるぞ。,クイタラン
尻尾の 穴から 空気を 吸って 体内で 炎を 燃やす。アイアントの 天敵。,クイタラン
炎を ベロの ように 使う。 アイアントの 硬い 外骨格を じわじわと 溶かし いただくのだ。,クイタラン
高温で 燃える 炎の 舌で アイアントの 鋼の 体を 溶かして 中身を いただくのだ。,クイタラン
天敵の クイタランに 対して みんなで 役割分担 しながら 反撃して 巣から 追い払う。,アイアント
巣の 奥深くに タマゴを 産む。 クイタランに 襲われると 大きな 顎で 噛みついて 反撃。,アイアント
大きな 顎は 岩石をも かみ砕く。 サダイジャから タマゴを 守るため 群れて 戦う。,アイアント
鋼の よろいを 身にまとう。天敵の クイタランの 攻撃を 集団で 防ぎ 反撃する。,アイアント
目が 見えないため 体当たりしたり かみついて まわりを 探る。 体中 生傷が 絶えない。,モノズ
目が 見えないので 手あたりしだい 噛みついて 自分の まわりの 状況を 把握 している。,モノズ
とりあえず まず 噛みついてみる 習性。 美味しかった ものは においを ちゃんと 憶えるという。,モノズ
なんにでも かみつく 習性。 食べられるものは なんでも 食べる。 うかつに 近寄ると 危険だ。,モノズ
まわりの 様子が わからないので 手当り次第に ぶつかっては 動くものに かみつき 食べまくる。,モノズ
1つの エサを 2つの 頭で 奪い合う。 誰とも 戦って いないのに いつも 傷だらけ。,ジヘッド
縄張りを 歩きまわって エサを 探す。 2つの 頭は どちらに 進むか よく もめる。,ジヘッド
2つの 頭は 仲が 悪く 争うように エサを 食べるため いつも エサを 食べ過ぎてしまう。,ジヘッド
縄張りの エサを 食べつくすと ほかの 土地へ 移動する。 2つの 頭は 仲が 悪い。,ジヘッド
2つの 頭は 仲が 悪く 相手より 多く 食べることで 主導権を 握ろうと する。,ジヘッド
動く ものに 反応して 襲いかかり 3つの 頭で 食らいつくす 恐ろしい ポケモン。,サザンドラ
3つの 頭で 代わるがわる 噛みつく。 相手が 倒れるまで 攻撃の 手を 休めない。,サザンドラ
両腕の 頭は 脳みそを 持たない。 3つの 頭で すべてを 食べつくし 破壊してしまう。,サザンドラ
6枚の 羽で 空を 飛び続け 動くものを 敵と 思いこみ 襲う 凶暴な ポケモン。,サザンドラ
全身が かなり 温かい。 ツノの 先から 炎を 出し 天敵や 獲物を 威嚇する。,メラルバ
5本のツノから 炎を 吹きだし 相手と 戦う。 その温度は 最大で 3000度に 達する。,メラルバ
太陽から 生まれたと いわれる。進化するとき ツノから 噴き出した 炎で 全身を 包みこむ。,メラルバ
炎を 使って 身を 守る。 昔の 人々は 太陽に 巣が あると 信じていた。,メラルバ
火山の ふもとに 生息する。 5本の ツノから 炎を 出して 襲ってきた 敵を 撃退する。,メラルバ
炎の りんぷんを 振りまき 火事を 起こすとも 寒さに 苦しむものを 救うとも いう。,ウルガモス
まさか ボルク島のイルミナポケモンが 2匹いるとは 考えてもいなかったよ。飛びながら 会話しているように 見えたけど 何を話していたんだろうね。,ウルガモス
燃えさかる 炎の 繭から 生まれる。 古代の 壁画に 炎の神として 描かれている。,ウルガモス
炎の 鱗粉を 振りまきながら 飛びまわる。 古代の 人々は 太陽の怒りと 呼び 恐れた。,ウルガモス
戦いになると 6枚の 羽から 火の粉の りんぷんを まき散らして あたり 一面を 火の海にする。,ウルガモス
鋼の 心と 体を 持つ。人が ポケモンを 傷つけたとき 仲間とともに 人を こらしめた。,コバルオン
鋼の 体と 心を 持つ。にらみつけるだけで 凶暴な ポケモンも 従わせてしまう。,コバルオン
ポケモンを 守るため 人間と 争った 伝説の ポケモン。沈着 冷静な 性格。,コバルオン
テラキオン ビリジオンと ともに イッシュ地方の ポケモンを 守り 人と 戦った 伝説がある。,コバルオン
人間 同士の 戦争によって 住処を 失った ポケモン達を 守るため 人間と 戦った。,テラキオン
